Microwave,06,noun.artifact,
Oven,06,noun.artifact,
Blender,06,noun.artifact,
Toaster,06,noun.artifact,
Coffee Maker,06,noun.artifact,
Kettle,06,noun.artifact,
Television,06,noun.artifact,
Remote Control,06,noun.artifact,
Sofa,06,noun.artifact,
Cushion,06,noun.artifact,
Rug,06,noun.artifact,
Curtains,06,noun.artifact,
Bed,06,noun.artifact,
Pillow,06,noun.artifact,
Blanket,06,noun.artifact,
Dresser,06,noun.artifact,
Closet,06,noun.artifact,
Hanger,06,noun.artifact,
Towel,06,noun.artifact,
Shower Curtain,06,noun.artifact,
Toothbrush,06,noun.artifact,
Toothpaste,06,noun.artifact,
Shampoo,06,noun.artifact,
Soap,06,noun.artifact,
Mirror,06,noun.artifact,
Comb,06,noun.artifact,
Hairdryer,06,noun.artifact,
Washing Machine,06,noun.artifact,
Laundry Basket,06,noun.artifact,
Vacuum Cleaner,06,noun.artifact,
Broom,06,noun.artifact,
Dustpan,06,noun.artifact,
Trash Can,06,noun.artifact,
Recycling Bin,06,noun.artifact,
Plant,06,noun.artifact,
Vase,06,noun.artifact,
Flower Pot,06,noun.artifact,
Painting,06,noun.artifact,
Sculpture,06,noun.artifact,
Guitar,06,noun.artifact,
Piano,06,noun.artifact,
Violin,06,noun.artifact,
Drum,06,noun.artifact,
Trumpet,06,noun.artifact,
Flute,06,noun.artifact,
Camera,06,noun.artifact,
Tripod,06,noun.artifact,
Binoculars,06,noun.artifact,
Telescope,06,noun.artifact,
Backpack,06,noun.artifact,
Sunglasses,06,noun.artifact,
Hat,06,noun.artifact,
Scarf,06,noun.artifact,
Gloves,06,noun.artifact,
Umbrella,06,noun.artifact,
Tote Bag,06,noun.artifact,
Wallet,06,noun.artifact,
Coin Purse,06,noun.artifact,
Perfume,06,noun.artifact,
Cologne,06,noun.artifact,
Makeup Bag,06,noun.artifact,
Lipstick,06,noun.artifact,
Mascara,06,noun.artifact,
Perfume,06,noun.artifact,
Cologne,06,noun.artifact,
Nail Polish,06,noun.artifact,
Hairbrush,06,noun.artifact,
Hairdryer,06,noun.artifact,
Straightener,06,noun.artifact,
Curling Iron,06,noun.artifact,
Razor,06,noun.artifact,
Deodorant,06,noun.artifact,
Tissue Box,06,noun.artifact,
First Aid Kit,06,noun.artifact,
Band-Aids,06,noun.artifact,
Thermometer,06,noun.artifact,
Medicine Bottle,06,noun.artifact,
Pill Organizer,06,noun.artifact,
Glasses Case,06,noun.artifact,
Sunglasses Case,06,noun.artifact,
Wallet,06,noun.artifact,
Coin Purse,06,noun.artifact,
Credit Card,06,noun.artifact,
ID Card,06,noun.artifact,
Passport,06,noun.artifact,
Phone Charger,06,noun.artifact,
Laptop Charger,06,noun.artifact,
USB Drive,06,noun.artifact,
Headphones Case,06,noun.artifact,
Mouse,06,noun.artifact,
Keyboard,06,noun.artifact,
Mouse Pad,06,noun.artifact,
Monitor,06,noun.artifact,
Desk,06,noun.artifact,
Office Chair,06,noun.artifact,
Filing Cabinet,06,noun.artifact,
Printer,06,noun.artifact,
Scanner,06,noun.artifact,
Copier,06,noun.artifact,
Fax Machine,06,noun.artifact,
Stapler,06,noun.artifact,
Paper Clips,06,noun.artifact,
Tape Dispenser,06,noun.artifact,
Glue,06,noun.artifact,
Whiteboard,06,noun.artifact,
Corkboard,06,noun.artifact,
Bulletin Board,06,noun.artifact,
Push Pins,06,noun.artifact,
Post-it Notes,06,noun.artifact,
Desk Organizer,06,noun.artifact,
Desk Lamp,06,noun.artifact,
Calculator,06,noun.artifact,
Backpack,06,noun.artifact,
Lunchbox,06,noun.artifact,
Water Bottle,06,noun.artifact,
Thermos,06,noun.artifact,
Coffee Mug,06,noun.artifact,
Plate,06,noun.artifact,
Bowl,06,noun.artifact,
Spoon,06,noun.artifact,
Fork,06,noun.artifact,
Knife,06,noun.artifact,
Cutting Board,06,noun.artifact,
Pot,06,noun.artifact,
Pan,06,noun.artifact,
Dish Rack,06,noun.artifact,
Dish Soap,06,noun.artifact,
Sponge,06,noun.artifact,
Trash Bags,06,noun.artifact,
Recycling Bin,06,noun.artifact,
Compost Bin,06,noun.artifact,
Grocery Bags,06,noun.artifact,
Shopping Cart,06,noun.artifact,
Cash Register,06,noun.artifact,
Shopping Basket,06,noun.artifact,
Shopping List,06,noun.artifact,
Wallet,06,noun.artifact,
Credit Card,06,noun.artifact,
Receipt,06,noun.artifact,
Money,06,noun.artifact,
Coin,06,noun.artifact,
Piggy Bank,06,noun.artifact,
ATM,06,noun.artifact,
Cashier,06,noun.artifact,
Barcode Scanner,06,noun.artifact,
Shopping Cart,06,noun.artifact,
Shopping Basket,06,noun.artifact,
Conveyor Belt,06,noun.artifact,
Cash Register,06,noun.artifact,
Shopping Bag,06,noun.artifact,
Receipt,06,noun.artifact,
Coin,06,noun.artifact,
Bank,06,noun.artifact,
Credit Card,06,noun.artifact,
ATM,06,noun.artifact,
Vault,06,noun.artifact,
Safe,06,noun.artifact,
Piggy Bank,06,noun.artifact,
Checkbook,06,noun.artifact,
Pen,06,noun.artifact,
Notebook,06,noun.artifact,
Desk,06,noun.artifact,
Chair,06,noun.artifact,
Computer,06,noun.artifact,
Printer,06,noun.artifact,
Scanner,06,noun.artifact,
Keyboard,06,noun.artifact,
Mouse,06,noun.artifact,
Monitor,06,noun.artifact,
Mouse Pad,06,noun.artifact,
Desk Lamp,06,noun.artifact,
Clock,06,noun.artifact,
Calendar,06,noun.artifact,
File Cabinet,06,noun.artifact,
Trash Can,06,noun.artifact,
Recycling Bin,06,noun.artifact,
Park,15,noun.location,
Beach,15,noun.location,
Mountain,15,noun.location,
Forest,15,noun.location,
Lake,15,noun.location,
River,15,noun.location,
Desert,15,noun.location,
City,15,noun.location,
Town,15,noun.location,
Village,15,noun.location,
Countryside,15,noun.location,
Farm,15,noun.location,
School,15,noun.location,
College,15,noun.location,
University,15,noun.location,
Library,15,noun.location,
Museum,15,noun.location,
Art Gallery,15,noun.location,
Theater,15,noun.location,
Cinema,15,noun.location,
Restaurant,15,noun.location,
Café,15,noun.location,
Bar,15,noun.location,
Club,15,noun.location,
Gym,15,noun.location,
Spa,15,noun.location,
Hospital,15,noun.location,
Clinic,15,noun.location,
Doctor's Office,15,noun.location,
Pharmacy,15,noun.location,
Grocery Store,15,noun.location,
Market,15,noun.location,
Shopping Mall,15,noun.location,
Department Store,15,noun.location,
Bookstore,15,noun.location,
Airport,15,noun.location,
Train Station,15,noun.location,
Bus Stop,15,noun.location,
Subway Station,15,noun.location,
Taxi Stand,15,noun.location,
Car Rental,15,noun.location,
Gas Station,15,noun.location,
Parking Lot,15,noun.location,
Hotel,15,noun.location,
Motel,15,noun.location,
Hostel,15,noun.location,
Bed and Breakfast,15,noun.location,
Campground,15,noun.location,
Cruise Ship,15,noun.location,
Ferry,15,noun.location,
Airport Lounge,15,noun.location,
Waiting Room,15,noun.location,
Office,15,noun.location,
Conference Room,15,noun.location,
Home,15,noun.location,
Apartment,15,noun.location,
House,15,noun.location,
Mansion,15,noun.location,
Castle,15,noun.location,
Lighthouse,15,noun.location,
Island,15,noun.location,
Cave,15,noun.location,
Temple,15,noun.location,
Church,15,noun.location,
Mosque,15,noun.location,
Synagogue,15,noun.location,
Shrine,15,noun.location,
Cemetery,15,noun.location,
Graveyard,15,noun.location,
Amusement Park,15,noun.location,
Zoo,15,noun.location,
Aquarium,15,noun.location,
Botanical Garden,15,noun.location,
National Park,15,noun.location,
Historical Site,15,noun.location,
Landmark,15,noun.location,
Space Station,15,noun.location,
Space Shuttle,15,noun.location,
International Space Station,15,noun.location,
Mars,15,noun.location,
Moon,15,noun.location,
Underwater Cave,15,noun.location,
Volcano,15,noun.location,
Waterfall,15,noun.location,
Hot Spring,15,noun.location,
Glacier,15,noun.location,
Tundra,15,noun.location,
Savannah,15,noun.location,
Wetland,15,noun.location,
Marsh,15,noun.location,
Swamp,15,noun.location,
Glacier,15,noun.location,
Cavern,15,noun.location,
Archipelago,15,noun.location,
Peninsula,15,noun.location,
Delta,15,noun.location,
Oasis,15,noun.location,
Ruins,15,noun.location,
Bridge,15,noun.location,
Dam,15,noun.location,
Rose,20,noun.plant,
Tulip,20,noun.plant,
Sunflower,20,noun.plant,
Orchid,20,noun.plant,
Daisy,20,noun.plant,
Lily,20,noun.plant,
Daffodil,20,noun.plant,
Iris,20,noun.plant,
Poinsettia,20,noun.plant,
Marigold,20,noun.plant,
Carnation,20,noun.plant,
Chrysanthemum,20,noun.plant,
Lavender,20,noun.plant,
Peony,20,noun.plant,
Poppy,20,noun.plant,
Hydrangea,20,noun.plant,
Jasmine,20,noun.plant,
Azalea,20,noun.plant,
Geranium,20,noun.plant,
Petunia,20,noun.plant,
Violet,20,noun.plant,
Aloe Vera,20,noun.plant,
Cactus,20,noun.plant,
Fern,20,noun.plant,
Bamboo,20,noun.plant,
Palm Tree,20,noun.plant,
Maple Tree,20,noun.plant,
Oak Tree,20,noun.plant,
Pine Tree,20,noun.plant,
Apple Tree,20,noun.plant,
Cherry Tree,20,noun.plant,
Peach Tree,20,noun.plant,
Lemon Tree,20,noun.plant,
Orange Tree,20,noun.plant,
Strawberry Plant,20,noun.plant,
Blueberry Bush,20,noun.plant,
Raspberry Bush,20,noun.plant,
Blackberry Bush,20,noun.plant,
Tomato Plant,20,noun.plant,
Basil,20,noun.plant,
Mint,20,noun.plant,
Thyme,20,noun.plant,
Rosemary,20,noun.plant,
Sage,20,noun.plant,
Lavender,20,noun.plant,
Dill,20,noun.plant,
Parsley,20,noun.plant,
Cilantro,20,noun.plant,
Chives,20,noun.plant,
Garlic,20,noun.plant,
Onion,20,noun.plant,
Potato Plant,20,noun.plant,
Carrot Plant,20,noun.plant,
Lettuce,20,noun.plant,
Spinach,20,noun.plant,
Broccoli,20,noun.plant,
Cauliflower,20,noun.plant,
Cabbage,20,noun.plant,
Brussels Sprouts,20,noun.plant,
Sunflower,20,noun.plant,
Pumpkin,20,noun.plant,
Watermelon,20,noun.plant,
Cucumber,20,noun.plant,
Corn,20,noun.plant,
Pea Plant,20,noun.plant,
Bean Plant,20,noun.plant,
Spinach,20,noun.plant,
Kale,20,noun.plant,
Swiss Chard,20,noun.plant,
Radish,20,noun.plant,
Beet,20,noun.plant,
Celery,20,noun.plant,
Eggplant,20,noun.plant,
Bell Pepper,20,noun.plant,
Chili Pepper,20,noun.plant,
Squash,20,noun.plant,
Zucchini,20,noun.plant,
Artichoke,20,noun.plant,
Asparagus,20,noun.plant,
Ginger,20,noun.plant,
Turmeric,20,noun.plant,
Saffron,20,noun.plant,
Cotton Plant,20,noun.plant,
Wheat Plant,20,noun.plant,
Rice Plant,20,noun.plant,
Barley Plant,20,noun.plant,
Soybean Plant,20,noun.plant,
Sunflower,20,noun.plant,
Willow Tree,20,noun.plant,
Eucalyptus Tree,20,noun.plant,
Acacia Tree,20,noun.plant,
Baobab Tree,20,noun.plant,
Redwood Tree,20,noun.plant,
Sequoia Tree,20,noun.plant,
Bonsai,20,noun.plant,
Venus Flytrap,20,noun.plant,
Pitcher Plant,20,noun.plant,
Fern,20,noun.plant,
Moss,20,noun.plant,
Algae,20,noun.plant,
Pizza,13,noun.food,
Burger,13,noun.food,
Sandwich,13,noun.food,
Pasta,13,noun.food,
Salad,13,noun.food,
Sushi,13,noun.food,
Tacos,13,noun.food,
Burrito,13,noun.food,
Hot Dog,13,noun.food,
Fried Chicken,13,noun.food,
Chicken Wings,13,noun.food,
Steak,13,noun.food,
Fish and Chips,13,noun.food,
Shrimp Scampi,13,noun.food,
Lobster,13,noun.food,
Crab,13,noun.food,
Clam Chowder,13,noun.food,
Caesar Salad,13,noun.food,
Spaghetti Bolognese,13,noun.food,
Lasagna,13,noun.food,
Risotto,13,noun.food,
Paella,13,noun.food,
Enchiladas,13,noun.food,
Quesadilla,13,noun.food,
Guacamole,13,noun.food,
Nachos,13,noun.food,
Chili,13,noun.food,
Ramen,13,noun.food,
Pho,13,noun.food,
Pad Thai,13,noun.food,
Tom Yum Soup,13,noun.food,
Dim Sum,13,noun.food,
Spring Rolls,13,noun.food,
Dumplings,13,noun.food,
Fried Rice,13,noun.food,
Tempura,13,noun.food,
Teriyaki Chicken,13,noun.food,
Bibimbap,13,noun.food,
Kimchi,13,noun.food,
Bulgogi,13,noun.food,
Ssamjang,13,noun.food,
Gimbap,13,noun.food,
Tteokbokki,13,noun.food,
Okonomiyaki,13,noun.food,
Yakitori,13,noun.food,
Miso Soup,13,noun.food,
Sashimi,13,noun.food,
Tempura,13,noun.food,
Curry,13,noun.food,
Pastry,13,noun.food,
Croissant,13,noun.food,
Bagel,13,noun.food,
Donut,13,noun.food,
Muffin,13,noun.food,
Pancakes,13,noun.food,
Waffles,13,noun.food,
French Toast,13,noun.food,
Omelette,13,noun.food,
Eggs Benedict,13,noun.food,
Quiche,13,noun.food,
Avocado Toast,13,noun.food,
Granola,13,noun.food,
Fruit Salad,13,noun.food,
Greek Salad,13,noun.food,
Caprese Salad,13,noun.food,
Guacamole,13,noun.food,
Hummus,13,noun.food,
Baba Ganoush,13,noun.food,
Tzatziki,13,noun.food,
Pita Bread,13,noun.food,
Falafel,13,noun.food,
Kebab,13,noun.food,
Gyro,13,noun.food,
Baklava,13,noun.food,
Cannoli,13,noun.food,
Tiramisu,13,noun.food,
Gelato,13,noun.food,
Sorbet,13,noun.food,
Apple,13,noun.food,
Banana,13,noun.food,
Orange,13,noun.food,
Mango,13,noun.food,
Strawberry,13,noun.food,
Blueberry,13,noun.food,
Grape,13,noun.food,
Watermelon,13,noun.food,
Pineapple,13,noun.food,
Kiwi,13,noun.food,
Peach,13,noun.food,
Plum,13,noun.food,
Raspberry,13,noun.food,
Cherry,13,noun.food,
Avocado,13,noun.food,
Lemon,13,noun.food,
Lime,13,noun.food,
Pear,13,noun.food,
Papaya,13,noun.food,
Coconut,13,noun.food,
Tomato,13,noun.food,
Cucumber,13,noun.food,
Carrot,13,noun.food,
Broccoli,13,noun.food,
Cauliflower,13,noun.food,
Spinach,13,noun.food,
Lettuce,13,noun.food,
Kale,13,noun.food,
Potato,13,noun.food,
Sweet Potato,13,noun.food,
Onion,13,noun.food,
Garlic,13,noun.food,
Ginger,13,noun.food,
Turmeric,13,noun.food,
Mushroom,13,noun.food,
Bell Pepper,13,noun.food,
Chili,13,noun.food,
Eggplant,13,noun.food,
Zucchini,13,noun.food,
Squash,13,noun.food,
Pumpkin,13,noun.food,
Corn,13,noun.food,
Rice,13,noun.food,
Quinoa,13,noun.food,
Pasta,13,noun.food,
Noodle,13,noun.food,
Bread,13,noun.food,
Bagel,13,noun.food,
Croissant,13,noun.food,
Pancake,13,noun.food,
Waffle,13,noun.food,
Oatmeal,13,noun.food,
Rice Cake,13,noun.food,
Popcorn,13,noun.food,
French Fries,13,noun.food,
Potato Chip,13,noun.food,
Pretzel,13,noun.food,
Cheese,13,noun.food,
Yogurt,13,noun.food,
Milk,13,noun.food,
Butter,13,noun.food,
Egg,13,noun.food,
Bacon,13,noun.food,
Sausage,13,noun.food,
Ham,13,noun.food,
Chicken,13,noun.food,
Turkey,13,noun.food,
Beef,13,noun.food,
Pork,13,noun.food,
Fish,13,noun.food,
Shrimp,13,noun.food,
Crab,13,noun.food,
Lobster,13,noun.food,
Scallop,13,noun.food,
Clam,13,noun.food,
Oyster,13,noun.food,
Tofu,13,noun.food,
Tempeh,13,noun.food,
Seitan,13,noun.food,
Edamame,13,noun.food,
Peanut,13,noun.food,
Almond,13,noun.food,
Walnut,13,noun.food,
Cashew,13,noun.food,
Pistachio,13,noun.food,
Sunflower Seed,13,noun.food,
Pumpkin Seed,13,noun.food,
Chia Seed,13,noun.food,
Flaxseed,13,noun.food,
Sesame Seed,13,noun.food,
Honey,13,noun.food,
Maple Syrup,13,noun.food,
Jam,13,noun.food,
Nutella,13,noun.food,
Chocolate,13,noun.food,
Vanilla,13,noun.food,
Cinnamon,13,noun.food,
Pepper,13,noun.food,
Salt,13,noun.food,
Sugar,13,noun.food,
Head,08,noun.body,
Hair,08,noun.body,
Forehead,08,noun.body,
Eyebrow,08,noun.body,
Eyelash,08,noun.body,
Eye,08,noun.body,
Ear,08,noun.body,
Nose,08,noun.body,
Cheek,08,noun.body,
Mouth,08,noun.body,
Lip,08,noun.body,
Tooth,08,noun.body,
Tongue,08,noun.body,
Chin,08,noun.body,
Neck,08,noun.body,
Throat,08,noun.body,
Shoulder,08,noun.body,
Arm,08,noun.body,
Elbow,08,noun.body,
Forearm,08,noun.body,
Wrist,08,noun.body,
Hand,08,noun.body,
Finger,08,noun.body,
Thumb,08,noun.body,
Index Finger,08,noun.body,
Middle Finger,08,noun.body,
Ring Finger,08,noun.body,
Little Finger,08,noun.body,
Chest,08,noun.body,
Breast,08,noun.body,
Nipple,08,noun.body,
Abdomen,08,noun.body,
Belly Button,08,noun.body,
Back,08,noun.body,
Spine,08,noun.body,
Waist,08,noun.body,
Hip,08,noun.body,
Buttocks,08,noun.body,
Leg,08,noun.body,
Thigh,08,noun.body,
Knee,08,noun.body,
Calf,08,noun.body,
Ankle,08,noun.body,
Heel,08,noun.body,
Foot,08,noun.body,
Toe,08,noun.body,
Big Toe,08,noun.body,
Second Toe,08,noun.body,
Third Toe,08,noun.body,
Fourth Toe,08,noun.body,
Fifth Toe,08,noun.body,
Skin,08,noun.body,
Nail,08,noun.body,
Fingernail,08,noun.body,
Toenail,08,noun.body,
Knuckle,08,noun.body,
Joint,08,noun.body,
Muscle,08,noun.body,
Tendon,08,noun.body,
Ligament,08,noun.body,
Blood Vessel,08,noun.body,
Artery,08,noun.body,
Vein,08,noun.body,
Heart,08,noun.body,
Lungs,08,noun.body,
Liver,08,noun.body,
Kidney,08,noun.body,
Stomach,08,noun.body,
Intestine,08,noun.body,
Esophagus,08,noun.body,
Trachea,08,noun.body,
Bronchus,08,noun.body,
Bladder,08,noun.body,
Uterus,08,noun.body,
Ovary,08,noun.body,
Testicle,08,noun.body,
Penis,08,noun.body,
Vagina,08,noun.body,
Prostate,08,noun.body,
Pancreas,08,noun.body,
Gallbladder,08,noun.body,
Spleen,08,noun.body,
Brain,08,noun.body,
Nervous System,08,noun.body,
Spinal Cord,08,noun.body,
Lymph Node,08,noun.body,
Lymphatic System,08,noun.body,
Adrenal Gland,08,noun.body,
Pituitary Gland,08,noun.body,
Thyroid,08,noun.body,
Thymus,08,noun.body,
Parathyroid Gland,08,noun.body,
Tonsil,08,noun.body,
Pupil,08,noun.body,
Iris,08,noun.body,
Cornea,08,noun.body,
Retina,08,noun.body,
Lens,08,noun.body,
Eardrum,08,noun.body,
Taste Bud,08,noun.body,
Memory,09,noun.cognition,
Thought,09,noun.cognition,
Perception,09,noun.cognition,
Attention,09,noun.cognition,
Concentration,09,noun.cognition,
Awareness,09,noun.cognition,
Learning,09,noun.cognition,
Reasoning,09,noun.cognition,
Understanding,09,noun.cognition,
Intelligence,09,noun.cognition,
Imagination,09,noun.cognition,
Creativity,09,noun.cognition,
Emotion,09,noun.cognition,
Motivation,09,noun.cognition,
Decision,09,noun.cognition,
Judgment,09,noun.cognition,
Belief,09,noun.cognition,
Knowledge,09,noun.cognition,
Wisdom,09,noun.cognition,
Insight,09,noun.cognition,
Intuition,09,noun.cognition,
Reflection,09,noun.cognition,
Problem-solving,09,noun.cognition,
Planning,09,noun.cognition,
Comprehension,09,noun.cognition,
Communication,09,noun.cognition,
Language,09,noun.cognition,
Speech,09,noun.cognition,
Writing,09,noun.cognition,
Reading,09,noun.cognition,
Calculation,09,noun.cognition,
Logic,09,noun.cognition,
Deduction,09,noun.cognition,
Induction,09,noun.cognition,
Abstraction,09,noun.cognition,
Concept,09,noun.cognition,
Perception,09,noun.cognition,
Sensation,09,noun.cognition,
Association,09,noun.cognition,
Attention,09,noun.cognition,
Concentration,09,noun.cognition,
Meditation,09,noun.cognition,
Contemplation,09,noun.cognition,
Mindfulness,09,noun.cognition,
Analysis,09,noun.cognition,
Synthesis,09,noun.cognition,
Evaluation,09,noun.cognition,
Motivation,09,noun.cognition,
Initiative,09,noun.cognition,
Drive,09,noun.cognition,
Goal-setting,09,noun.cognition,
Decision-making,09,noun.cognition,
Problem-solving,09,noun.cognition,
Planning,09,noun.cognition,
Organization,09,noun.cognition,
Time management,09,noun.cognition,
Procrastination,09,noun.cognition,
Distraction,09,noun.cognition,
Daydreaming,09,noun.cognition,
Fantasy,09,noun.cognition,
Delusion,09,noun.cognition,
Hallucination,09,noun.cognition,
Dream,09,noun.cognition,
Nightmare,09,noun.cognition,
Sleep,09,noun.cognition,
Wakefulness,09,noun.cognition,
Perception,09,noun.cognition,
Sensation,09,noun.cognition,
Imagination,09,noun.cognition,
Creativity,09,noun.cognition,
Insight,09,noun.cognition,
Introspection,09,noun.cognition,
Intuition,09,noun.cognition,
Hunch,09,noun.cognition,
Guess,09,noun.cognition,
Opinion,09,noun.cognition,
Belief,09,noun.cognition,
Conviction,09,noun.cognition,
Skepticism,09,noun.cognition,
Doubt,09,noun.cognition,
Certainty,09,noun.cognition,
Truth,09,noun.cognition,
Reality,09,noun.cognition,
Fantasy,09,noun.cognition,
Illusion,09,noun.cognition,
Hallucination,09,noun.cognition,
Dream,09,noun.cognition,
Nightmare,09,noun.cognition,
Consciousness,09,noun.cognition,
Awareness,09,noun.cognition,
Self-awareness,09,noun.cognition,
Identity,09,noun.cognition,
Ego,09,noun.cognition,
Superego,09,noun.cognition,
Subconscious,09,noun.cognition,
Unconscious,09,noun.cognition,
Mindset,09,noun.cognition,
Attitude,09,noun.cognition,
Perception,09,noun.cognition,
Perspective,09,noun.cognition,
Speech,10,noun.communication,
Language,10,noun.communication,
Conversation,10,noun.communication,
Dialogue,10,noun.communication,
Monologue,10,noun.communication,
Discourse,10,noun.communication,
Communication,10,noun.communication,
Interaction,10,noun.communication,
Verbalization,10,noun.communication,
Expression,10,noun.communication,
Articulation,10,noun.communication,
Pronunciation,10,noun.communication,
Diction,10,noun.communication,
Phonetics,10,noun.communication,
Vocabulary,10,noun.communication,
Grammar,10,noun.communication,
Syntax,10,noun.communication,
Semantics,10,noun.communication,
Pragmatics,10,noun.communication,
Rhetoric,10,noun.communication,
Oratory,10,noun.communication,
Debate,10,noun.communication,
Discussion,10,noun.communication,
Argument,10,noun.communication,
Persuasion,10,noun.communication,
Negotiation,10,noun.communication,
Diplomacy,10,noun.communication,
Interview,10,noun.communication,
Interrogation,10,noun.communication,
Questioning,10,noun.communication,
Answer,10,noun.communication,
Response,10,noun.communication,
Feedback,10,noun.communication,
Commentary,10,noun.communication,
Description,10,noun.communication,
Narration,10,noun.communication,
Explanation,10,noun.communication,
Clarification,10,noun.communication,
Elaboration,10,noun.communication,
Illustration,10,noun.communication,
Example,10,noun.communication,
Analogy,10,noun.communication,
Metaphor,10,noun.communication,
Simile,10,noun.communication,
Symbolism,10,noun.communication,
Allegory,10,noun.communication,
Parable,10,noun.communication,
Joke,10,noun.communication,
Humor,10,noun.communication,
Satire,10,noun.communication,
Irony,10,noun.communication,
Sarcasm,10,noun.communication,
Wit,10,noun.communication,
Banter,10,noun.communication,
Repartee,10,noun.communication,
Banter,10,noun.communication,
Banter,10,noun.communication,
Small talk,10,noun.communication,
Gossip,10,noun.communication,
Rumor,10,noun.communication,
News,10,noun.communication,
Report,10,noun.communication,
Announcement,10,noun.communication,
Declaration,10,noun.communication,
Proclamation,10,noun.communication,
Command,10,noun.communication,
Request,10,noun.communication,
Inquiry,10,noun.communication,
Exclamation,10,noun.communication,
Shout,10,noun.communication,
Whisper,10,noun.communication,
Scream,10,noun.communication,
Cry,10,noun.communication,
Laughter,10,noun.communication,
Tears,10,noun.communication,
Emotion,10,noun.communication,
Feeling,10,noun.communication,
Sentiment,10,noun.communication,
Opinion,10,noun.communication,
View,10,noun.communication,
Belief,10,noun.communication,
Perspective,10,noun.communication,
Attitude,10,noun.communication,
Ideology,10,noun.communication,
Dogma,10,noun.communication,
Creed,10,noun.communication,
Doctrine,10,noun.communication,
Principle,10,noun.communication,
Maxim,10,noun.communication,
Aphorism,10,noun.communication,
Cliché,10,noun.communication,
Quotation,10,noun.communication,
Saying,10,noun.communication,
Phrase,10,noun.communication,
Word,10,noun.communication,
Term,10,noun.communication,
Name,10,noun.communication,
Title,10,noun.communication,
